CITY_NAME,STATE_NAME,CRIME_CODE,CRIME_DESCRIPTION,DATE_REPORTED,DATE_OCCURRED,LATITUDE,LONGITUDE,DATE_FORMAT
Baltimore,Maryland,7A,AUTO THEFT,,2022/05/10 04:00:00+00,39.3457,-76.6969,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2022/05/10 00:27:00+00,39.2987,-76.5753,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2022/05/10 16:30:00+00,39.3478,-76.6664,MM/DD/YYYY
Baltimore,Maryland,6F,LARCENY,,2022/05/10 19:00:00+00,39.2913,-76.6247,MM/DD/YYYY
Baltimore,Maryland,5F,BURGLARY,,2022/05/10 22:00:00+00,39.2861,-76.5785,MM/DD/YYYY
Baltimore,Maryland,6D,LARCENY FROM AUTO,,2022/05/10 22:30:00+00,39.2363,-76.6107,MM/DD/YYYY
Baltimore,Maryland,6G,LARCENY,,2022/05/10 12:00:00+00,39.2772,-76.6143,MM/DD/YYYY
Baltimore,Maryland,4C,AGG. ASSAULT,,2022/05/10 02:00:00+00,39.3682,-76.567,MM/DD/YYYY
Baltimore,Maryland,3JO,ROBBERY,,2022/04/27 22:00:00+00,39.275,-76.6716,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2022/04/27 11:20:00+00,39.3069,-76.6107,MM/DD/YYYY
Baltimore,Maryland,6F,LARCENY,,2022/04/27 13:05:00+00,39.3157,-76.614,MM/DD/YYYY
Baltimore,Maryland,6G,LARCENY,,2022/04/27 10:30:00+00,39.3141,-76.5404,MM/DD/YYYY
Baltimore,Maryland,6F,LARCENY,,2022/04/27 15:48:00+00,39.3153,-76.5997,MM/DD/YYYY
Baltimore,Maryland,6F,LARCENY,,2022/04/27 11:30:00+00,39.2903,-76.6742,MM/DD/YYYY
Baltimore,Maryland,2A,RAPE,,2022/04/27 01:30:00+00,39.3607,-76.5651,MM/DD/YYYY
Baltimore,Maryland,6D,LARCENY FROM AUTO,,2022/04/27 07:28:00+00,39.2746,-76.5347,MM/DD/YYYY
Baltimore,Maryland,4C,AGG. ASSAULT,,2022/04/27 07:00:00+00,39.2905,-76.6201,MM/DD/YYYY
Baltimore,Maryland,4C,AGG. ASSAULT,,2022/04/27 07:00:00+00,39.2905,-76.6201,MM/DD/YYYY
Baltimore,Maryland,6D,LARCENY FROM AUTO,,2022/04/27 07:30:00+00,39.3145,-76.6721,MM/DD/YYYY
Baltimore,Maryland,3JO,ROBBERY,,2022/04/27 08:30:00+00,39.2951,-76.6498,MM/DD/YYYY
Baltimore,Maryland,6G,LARCENY,,2022/04/27 01:23:00+00,39.2778,-76.6175,MM/DD/YYYY
Baltimore,Maryland,3AF,ROBBERY,,2022/04/27 05:30:00+00,39.3293,-76.615,MM/DD/YYYY
Baltimore,Maryland,6F,LARCENY,,2022/04/27 11:00:00+00,39.2884,-76.6237,MM/DD/YYYY
Baltimore,Maryland,3CF,ROBBERY - COMMERCIAL,,2022/04/27 15:24:00+00,39.2835,-76.6557,MM/DD/YYYY
Baltimore,Maryland,6D,LARCENY FROM AUTO,,2022/04/27 00:00:00+00,39.3332,-76.6327,MM/DD/YYYY
Baltimore,Maryland,6D,LARCENY FROM AUTO,,2022/04/27 00:00:00+00,39.2901,-76.5692,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2022/04/15 17:49:00+00,39.2929,-76.6226,MM/DD/YYYY
Baltimore,Maryland,5F,BURGLARY,,2022/04/15 05:00:00+00,39.2806,-76.6548,MM/DD/YYYY
Baltimore,Maryland,7A,AUTO THEFT,,2022/04/15 01:40:00+00,39.2872,-76.5483,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2022/04/15 00:27:00+00,39.2804,-76.6845,MM/DD/YYYY
Baltimore,Maryland,4C,AGG. ASSAULT,,2022/04/15 02:48:00+00,39.2793,-76.5457,MM/DD/YYYY
Baltimore,Maryland,3P,ROBBERY,,2022/04/15 03:20:00+00,39.2948,-76.5708,MM/DD/YYYY
Baltimore,Maryland,7A,AUTO THEFT,,2022/04/15 10:00:00+00,39.279,-76.6591,MM/DD/YYYY
Baltimore,Maryland,6G,LARCENY,,2022/04/15 03:00:00+00,39.2921,-76.6154,MM/DD/YYYY
Baltimore,Maryland,6D,LARCENY FROM AUTO,,2022/04/15 20:00:00+00,39.3417,-76.6456,MM/DD/YYYY
Baltimore,Maryland,4B,AGG. ASSAULT,,2022/04/15 03:55:00+00,39.2953,-76.6457,MM/DD/YYYY
Baltimore,Maryland,7A,AUTO THEFT,,2022/04/15 07:11:00+00,39.2948,-76.5708,MM/DD/YYYY
Baltimore,Maryland,7A,AUTO THEFT,,2022/04/15 14:00:00+00,39.3525,-76.5614,MM/DD/YYYY
Baltimore,Maryland,5A,BURGLARY,,2022/04/15 15:00:00+00,39.3109,-76.6416,MM/DD/YYYY
Baltimore,Maryland,7A,AUTO THEFT,,2022/04/15 12:00:00+00,39.3237,-76.6814,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2022/04/15 16:14:00+00,39.2944,-76.5629,MM/DD/YYYY
Baltimore,Maryland,6J,LARCENY,,2022/04/15 16:15:00+00,39.2989,-76.5815,MM/DD/YYYY
Baltimore,Maryland,6D,LARCENY FROM AUTO,,2022/04/15 20:00:00+00,39.3398,-76.7014,MM/DD/YYYY
Baltimore,Maryland,5F,BURGLARY,,2022/06/03 14:30:00+00,39.2947,-76.5755,MM/DD/YYYY
Baltimore,Maryland,6D,LARCENY FROM AUTO,,2022/06/03 10:30:00+00,39.291,-76.5694,MM/DD/YYYY
Baltimore,Maryland,7A,AUTO THEFT,,2022/06/03 18:00:00+00,39.3322,-76.6686,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2022/06/03 17:00:00+00,39.3125,-76.5895,MM/DD/YYYY
Baltimore,Maryland,6F,LARCENY,,2022/06/03 17:58:00+00,39.3124,-76.5904,MM/DD/YYYY
Baltimore,Maryland,4B,AGG. ASSAULT,,2022/06/03 17:52:00+00,39.2872,-76.5542,MM/DD/YYYY
Baltimore,Maryland,6D,LARCENY FROM AUTO,,2022/06/03 17:00:00+00,39.2988,-76.613,MM/DD/YYYY
Baltimore,Maryland,6J,LARCENY,,2022/06/03 01:00:00+00,39.2959,-76.6924,MM/DD/YYYY
Baltimore,Maryland,6F,LARCENY,,2022/06/03 12:00:00+00,39.3298,-76.6904,MM/DD/YYYY
Baltimore,Maryland,6D,LARCENY FROM AUTO,,2022/06/03 17:05:00+00,39.3468,-76.6888,MM/DD/YYYY
Baltimore,Maryland,4C,AGG. ASSAULT,,2022/06/03 20:31:00+00,39.31,-76.6466,MM/DD/YYYY
Baltimore,Maryland,4C,AGG. ASSAULT,,2022/06/03 20:31:00+00,39.31,-76.6466,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2022/06/03 20:00:00+00,39.3115,-76.6416,MM/DD/YYYY
Baltimore,Maryland,5A,BURGLARY,,2022/06/03 21:00:00+00,39.3089,-76.6744,MM/DD/YYYY
Baltimore,Maryland,7A,AUTO THEFT,,2022/06/03 22:30:00+00,39.3458,-76.5882,MM/DD/YYYY
Baltimore,Maryland,2A,RAPE,,2022/06/03 08:00:00+00,39.3003,-76.6445,MM/DD/YYYY
Baltimore,Maryland,4B,AGG. ASSAULT,,2022/06/03 02:00:00+00,39.3112,-76.5904,MM/DD/YYYY
Baltimore,Maryland,3P,ROBBERY,,2022/06/03 13:00:00+00,39.3186,-76.654,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2022/06/10 19:40:00+00,39.2939,-76.6618,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2022/06/10 19:00:00+00,39.285,-76.6052,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2022/06/10 19:20:00+00,39.2971,-76.6852,MM/DD/YYYY
Baltimore,Maryland,6D,LARCENY FROM AUTO,,2022/06/10 14:30:00+00,39.2803,-76.6493,MM/DD/YYYY
Baltimore,Maryland,4B,AGG. ASSAULT,,2022/06/10 20:06:00+00,39.3034,-76.639,MM/DD/YYYY
Baltimore,Maryland,5A,BURGLARY,,2022/06/10 12:00:00+00,39.2944,-76.6399,MM/DD/YYYY
Baltimore,Maryland,7A,AUTO THEFT,,2022/06/10 12:00:00+00,39.2368,-76.6036,MM/DD/YYYY
Baltimore,Maryland,6F,LARCENY,,2022/06/10 06:00:00+00,39.3597,-76.6019,MM/DD/YYYY
Baltimore,Maryland,6D,LARCENY FROM AUTO,,2022/06/10 21:30:00+00,39.264,-76.6509,MM/DD/YYYY
Baltimore,Maryland,7A,AUTO THEFT,,2022/06/10 01:30:00+00,39.3343,-76.6842,MM/DD/YYYY
Baltimore,Maryland,3JF,ROBBERY,,2022/06/10 18:50:00+00,39.3207,-76.5652,MM/DD/YYYY
Baltimore,Maryland,5A,BURGLARY,,2022/06/10 17:15:00+00,39.3133,-76.6181,MM/DD/YYYY
Baltimore,Maryland,7A,AUTO THEFT,,2022/06/10 23:00:00+00,39.286,-76.6311,MM/DD/YYYY
